datetime,pm2.5,pm10,temperature,humidity
2020-12-11 20:30:40,25,28,24.3,28.8
2020-12-11 20:30:45,25,29,24.3,28.8
2020-12-11 20:30:50,25,29,24.3,28.7
2020-12-11 20:30:56,24,32,24.3,28.7
2020-12-11 20:31:01,24,32,24.3,28.7
2020-12-11 20:31:06,26,32,24.3,28.7
2020-12-11 20:31:12,26,32,24.3,28.7
2020-12-11 20:31:17,25,33,24.2,28.6
2020-12-11 20:31:22,25,33,24.3,28.6
2020-12-11 20:31:28,26,34,24.3,28.7
2020-12-11 20:31:33,26,35,24.2,28.7
2020-12-11 20:31:39,22,23,24.3,28.7
2020-12-11 20:31:44,22,23,24.3,28.7
2020-12-11 20:31:49,25,30,24.3,28.7
2020-12-11 20:31:55,25,30,24.3,28.6
2020-12-11 20:32:00,26,31,24.3,28.7
2020-12-11 20:32:05,26,31,24.3,28.6
2020-12-11 20:32:11,25,32,24.3,28.6
2020-12-11 20:32:16,25,32,24.3,28.6
2020-12-11 20:32:21,26,37,24.3,28.7
2020-12-11 20:32:27,26,37,24.3,28.8
2020-12-11 20:32:32,27,32,24.3,28.7
2020-12-11 20:32:37,27,32,24.3,28.8
2020-12-11 20:32:43,22,25,24.3,28.8
2020-12-11 20:32:48,22,25,24.3,28.8
2020-12-11 20:32:54,25,31,24.3,28.7
2020-12-11 20:32:59,26,34,24.3,28.8
2020-12-11 20:33:05,26,30,24.2,28.7
2020-12-11 20:33:10,26,30,24.3,28.8
2020-12-11 20:33:15,28,32,24.2,28.7
2020-12-11 20:33:21,28,32,24.3,28.8
2020-12-11 20:33:26,27,33,24.3,28.8
2020-12-11 20:33:31,27,33,24.3,28.8
2020-12-11 20:33:37,26,31,24.3,28.8
2020-12-11 20:33:42,27,34,24.3,28.7
2020-12-11 20:33:48,26,31,24.3,28.7
2020-12-11 20:33:53,26,31,24.3,28.7
2020-12-11 20:33:58,25,28,24.3,28.7
2020-12-11 20:34:04,25,28,24.3,28.8
2020-12-11 20:34:09,26,29,24.3,28.8
2020-12-11 20:34:15,27,28,24.3,28.7
2020-12-11 20:34:20,24,28,24.3,28.8
2020-12-11 20:34:25,24,29,24.3,28.8
2020-12-11 20:34:31,22,31,24.3,28.8
2020-12-11 20:34:36,22,31,24.3,28.8
2020-12-11 20:34:41,22,29,24.3,28.7
2020-12-11 20:34:47,22,29,24.3,28.7
2020-12-11 20:34:52,22,25,24.3,28.7
2020-12-11 20:34:57,22,25,24.3,28.7
2020-12-11 20:35:03,22,23,24.3,28.7
2020-12-11 20:35:08,22,23,24.3,28.7
2020-12-11 20:35:14,26,29,24.3,28.7
2020-12-11 20:35:19,26,28,24.3,28.7
2020-12-11 20:35:25,24,31,24.3,28.7
2020-12-11 20:35:30,24,31,24.3,28.8
2020-12-11 20:35:35,24,31,24.3,28.8
2020-12-11 20:35:41,24,30,24.3,28.9
2020-12-11 20:35:46,26,33,24.3,28.8
2020-12-11 20:35:52,26,33,24.3,28.7
2020-12-11 20:35:57,28,30,24.3,28.7
2020-12-11 20:36:03,29,32,24.3,28.7
2020-12-11 20:36:08,24,29,24.3,28.8
2020-12-11 20:36:13,24,29,24.3,28.8
2020-12-11 20:36:19,25,30,24.3,28.7
2020-12-11 20:36:24,25,30,24.3,28.6
2020-12-11 20:36:29,24,31,24.3,28.6
2020-12-11 20:36:35,24,31,24.3,28.6
2020-12-11 20:36:40,25,27,24.3,28.6
2020-12-11 20:36:45,25,27,24.3,28.6
2020-12-11 20:36:51,25,30,24.3,28.6
2020-12-11 20:36:56,25,30,24.3,28.6
2020-12-11 20:37:01,23,30,24.3,28.6
2020-12-11 20:37:07,23,30,24.3,28.7
2020-12-11 20:37:12,22,24,24.3,28.7
2020-12-11 20:37:17,22,24,24.3,28.8
2020-12-11 20:37:23,31,34,24.3,28.8
2020-12-11 20:37:28,31,35,24.3,28.8
2020-12-11 20:37:34,29,37,24.3,28.8
2020-12-11 20:37:39,29,37,24.3,28.7
2020-12-11 20:37:45,27,32,24.3,28.7
2020-12-11 20:37:50,27,32,24.3,28.7
2020-12-11 20:37:55,22,27,24.3,28.7
2020-12-11 20:38:01,22,28,24.3,28.7
2020-12-11 20:38:06,20,26,24.3,28.6
2020-12-11 20:38:11,20,26,24.3,28.7
2020-12-11 20:38:17,27,35,24.3,28.7
2020-12-11 20:38:22,27,35,24.3,28.7
2020-12-11 20:38:28,25,29,24.3,28.7
2020-12-11 20:38:33,25,29,24.3,28.7
2020-12-11 20:38:38,25,30,24.3,28.6
2020-12-11 20:38:44,25,30,24.3,28.6
2020-12-11 20:38:49,23,32,24.3,28.6
2020-12-11 20:38:54,23,32,24.3,28.6
2020-12-11 20:39:00,28,30,24.3,28.6
2020-12-11 20:39:05,28,29,24.3,28.6
2020-12-11 20:39:11,24,26,24.3,28.6
2020-12-11 20:39:16,24,26,24.3,28.6
2020-12-11 20:39:21,21,26,24.3,28.6
2020-12-11 20:39:27,21,26,24.3,28.6
2020-12-11 20:39:32,23,33,24.3,28.6
2020-12-11 20:39:37,23,33,24.3,28.6
2020-12-11 20:39:43,23,31,24.3,28.6
2020-12-11 20:39:48,23,31,24.3,28.6
2020-12-11 20:39:53,23,29,24.3,28.6
2020-12-11 20:39:59,23,29,24.3,28.6
2020-12-11 20:40:04,25,28,24.3,28.7
2020-12-11 20:40:09,25,28,24.3,28.7
2020-12-11 20:40:15,23,27,24.3,28.7
2020-12-11 20:40:20,23,27,24.3,28.7
2020-12-11 20:40:26,26,31,24.3,28.7
2020-12-11 20:40:31,27,32,24.3,28.7
2020-12-11 20:40:37,26,34,24.3,28.7
2020-12-11 20:40:42,25,32,24.4,28.7
2020-12-11 20:40:48,28,31,24.3,28.7
2020-12-11 20:40:53,28,35,24.3,28.7
2020-12-11 20:40:58,25,27,24.3,28.6
2020-12-11 20:41:04,25,27,24.3,28.6
2020-12-11 20:41:09,25,29,24.3,28.5
2020-12-11 20:41:14,25,30,24.3,28.5
2020-12-11 20:41:20,25,33,24.3,28.5
2020-12-11 20:41:25,25,33,24.4,28.6
2020-12-11 20:41:30,27,37,24.4,28.6
2020-12-11 20:41:36,27,37,24.3,28.6
2020-12-11 20:41:41,23,28,24.3,28.6
2020-12-11 20:41:46,23,28,24.3,28.6
2020-12-11 20:41:52,22,22,24.3,28.6
2020-12-11 20:41:57,22,22,24.3,28.6
2020-12-11 20:42:02,22,29,24.3,28.6
2020-12-11 20:42:08,22,29,24.3,28.6
2020-12-11 20:42:13,24,31,24.4,28.7
2020-12-11 20:42:18,24,31,24.3,28.6
2020-12-11 20:42:24,24,26,24.4,28.7
2020-12-11 20:42:29,24,26,24.3,28.6
2020-12-11 20:42:34,26,30,24.3,28.6
2020-12-11 20:42:40,26,30,24.4,28.6
2020-12-11 20:42:45,25,31,24.3,28.6
2020-12-11 20:42:50,25,30,24.4,28.7
2020-12-11 20:42:56,28,35,24.4,28.7
2020-12-11 20:43:01,28,35,24.4,28.7
2020-12-11 20:43:07,24,29,24.4,28.7
2020-12-11 20:43:12,24,29,24.3,28.6
2020-12-11 20:43:18,29,38,24.4,28.6
2020-12-11 20:43:23,29,37,24.3,28.6
2020-12-11 20:43:28,27,36,24.3,28.6
2020-12-11 20:43:33,27,36,24.4,28.6
2020-12-11 20:43:39,26,29,24.4,28.6
2020-12-11 20:43:44,26,28,24.4,28.6
2020-12-11 20:43:50,24,26,24.4,28.6
2020-12-11 20:43:55,24,26,24.4,28.6
2020-12-11 20:44:00,27,32,24.4,28.6
2020-12-11 20:44:06,27,35,24.4,28.6
2020-12-11 20:44:11,27,32,24.4,28.6
2020-12-11 20:44:17,26,30,24.4,28.6
2020-12-11 20:44:22,26,33,24.4,28.6
2020-12-11 20:44:27,26,33,24.3,28.6
2020-12-11 20:44:33,26,35,24.4,28.6
2020-12-11 20:44:38,25,33,24.4,28.6
2020-12-11 20:44:44,26,33,24.4,28.6
2020-12-11 20:44:49,25,32,24.3,28.6
2020-12-11 20:44:54,27,37,24.3,28.6
2020-12-11 20:45:00,27,37,24.4,28.7
2020-12-11 20:45:05,25,35,24.4,28.6
2020-12-11 20:45:10,25,35,24.3,28.6
2020-12-11 20:45:16,25,32,24.4,28.7
2020-12-11 20:45:21,26,31,24.4,28.7
2020-12-11 20:45:27,33,39,24.4,28.6
2020-12-11 20:45:32,33,39,24.4,28.6
2020-12-11 20:45:38,23,27,24.4,28.6
2020-12-11 20:45:43,23,28,24.4,28.6
2020-12-11 20:45:48,21,30,24.4,28.6
2020-12-11 20:45:54,21,30,24.4,28.6
2020-12-11 20:45:59,25,34,24.4,28.6
2020-12-11 20:46:04,25,34,24.4,28.5
2020-12-11 20:46:10,26,32,24.4,28.5
2020-12-11 20:46:15,25,31,24.4,28.5
2020-12-11 20:46:21,31,36,24.4,28.6
2020-12-11 20:46:26,31,33,24.4,28.6
2020-12-11 20:46:31,25,25,24.4,28.6
2020-12-11 20:46:37,25,25,24.4,28.6
2020-12-11 20:46:42,23,24,24.4,28.6
2020-12-11 20:46:47,23,24,24.4,28.6
2020-12-11 20:46:53,27,30,24.4,28.5
2020-12-11 20:46:59,27,30,24.4,28.5
2020-12-11 20:47:04,27,31,24.4,28.5
2020-12-11 20:47:09,29,34,24.4,28.5
2020-12-11 20:47:15,30,38,24.4,28.5
2020-12-11 20:47:20,30,38,24.4,28.5
2020-12-11 20:47:26,29,35,24.4,28.5
2020-12-11 20:47:31,30,36,24.4,28.5
2020-12-11 20:47:37,27,33,24.4,28.5
2020-12-11 20:47:42,28,33,24.4,28.5
2020-12-11 20:47:47,25,31,24.4,28.5
2020-12-11 20:47:53,25,31,24.4,28.5
2020-12-11 20:47:58,26,32,24.4,28.5
2020-12-11 20:48:04,27,31,24.4,28.4
2020-12-11 20:48:09,26,31,24.4,28.5
2020-12-11 20:48:15,26,31,24.4,28.5
2020-12-11 20:48:20,29,38,24.4,28.5
2020-12-11 20:48:25,30,38,24.4,28.5
2020-12-11 20:48:31,26,35,24.4,28.4
2020-12-11 20:48:36,25,33,24.4,28.4
2020-12-11 20:48:42,26,34,24.4,28.5
2020-12-11 20:48:47,26,34,24.4,28.6
2020-12-11 20:48:52,26,30,24.4,28.6
2020-12-11 20:48:58,27,31,24.4,28.5
2020-12-11 20:49:04,27,32,24.4,28.5
2020-12-11 20:49:09,27,32,24.4,28.5
2020-12-11 20:49:14,24,30,24.4,28.5
2020-12-11 20:49:19,24,30,24.4,28.5
2020-12-11 20:49:25,23,29,24.4,28.4
2020-12-11 20:49:30,23,28,24.4,28.4
2020-12-11 20:49:36,25,30,24.4,28.4
2020-12-11 20:49:41,25,30,24.5,28.6
2020-12-11 20:49:46,30,32,24.4,28.5
2020-12-11 20:49:52,30,32,24.4,28.5
2020-12-11 20:49:57,26,29,24.4,28.5
2020-12-11 20:50:03,26,30,24.4,28.5
2020-12-11 20:50:08,27,37,24.4,28.5
2020-12-11 20:50:14,27,38,24.4,28.5
2020-12-11 20:50:19,25,32,24.4,28.4
2020-12-11 20:50:24,25,32,24.4,28.4
2020-12-11 20:50:30,24,29,24.5,28.5
2020-12-11 20:50:35,24,29,24.4,28.5
2020-12-11 20:50:40,25,28,24.5,28.5
2020-12-11 20:50:46,25,28,24.5,28.5
2020-12-11 20:50:51,23,27,24.4,28.4
2020-12-11 20:50:56,23,28,24.4,28.5
2020-12-11 20:51:02,26,30,24.4,28.5
2020-12-11 20:51:07,26,30,24.4,28.5
2020-12-11 20:51:12,26,31,24.4,28.5
2020-12-11 20:51:18,26,30,24.4,28.4
2020-12-11 20:51:23,24,27,24.4,28.4
2020-12-11 20:51:28,24,27,24.4,28.4
2020-12-11 20:51:34,24,29,24.4,28.4
2020-12-11 20:51:39,24,29,24.4,28.4
2020-12-11 20:51:44,28,33,24.4,28.4
2020-12-11 20:51:50,28,33,24.4,28.4
2020-12-11 20:51:55,27,35,24.4,28.4
2020-12-11 20:52:01,26,36,24.4,28.4
2020-12-11 20:52:07,0,0,24.4,28.4
2020-12-11 20:52:12,28,37,24.4,28.4
2020-12-11 20:52:19,0,0,24.5,28.2
2020-12-11 20:52:24,29,36,24.4,28.4
2020-12-11 20:52:30,25,32,24.5,28.4
2020-12-11 20:52:35,25,32,24.4,28.4
2020-12-11 20:52:40,29,32,24.4,28.3
2020-12-11 20:52:46,29,32,24.5,28.4
2020-12-11 20:52:51,27,30,24.4,28.3
2020-12-11 20:52:56,27,30,24.5,28.4
2020-12-11 20:53:02,23,28,24.5,28.4
2020-12-11 20:53:07,23,28,24.5,28.4
2020-12-11 20:53:12,28,34,24.4,28.3
2020-12-11 20:53:18,29,35,24.5,28.3
2020-12-11 20:53:24,0,0,24.4,28.3
2020-12-11 20:53:29,26,28,24.4,28.3
2020-12-11 20:53:36,0,0,24.5,28.5
2020-12-11 20:53:41,30,36,24.5,28.5
2020-12-11 20:53:47,27,33,24.5,28.4
2020-12-11 20:53:52,28,34,24.5,28.4
2020-12-11 20:53:58,27,33,24.4,28.4
2020-12-11 20:54:03,26,31,24.5,28.4
2020-12-11 20:54:09,25,29,24.5,28.4
2020-12-11 20:54:14,25,29,24.4,28.4
2020-12-11 20:54:19,26,35,24.4,28.4
2020-12-11 20:54:25,26,35,24.5,28.4
2020-12-11 20:54:30,27,31,24.4,28.4
2020-12-11 20:54:35,27,31,24.4,28.4
2020-12-11 20:54:41,27,32,24.5,28.4
2020-12-11 20:54:46,27,32,24.4,28.4
2020-12-11 20:54:52,32,38,24.4,28.3
2020-12-11 20:54:57,31,37,24.4,28.3
2020-12-11 20:55:03,27,31,24.4,28.3
2020-12-11 20:55:08,27,31,24.5,28.4
2020-12-11 20:55:13,25,29,24.4,28.3
2020-12-11 20:55:19,25,30,24.4,28.3
2020-12-11 20:55:24,32,33,24.5,28.4
2020-12-11 20:55:30,32,33,24.4,28.4
2020-12-11 20:55:35,28,29,24.4,28.4
2020-12-11 20:55:40,27,28,24.5,28.5
2020-12-11 20:55:46,24,27,24.4,28.4
2020-12-11 20:55:51,24,27,24.5,28.5
2020-12-11 20:55:56,26,31,24.4,28.4
2020-12-11 20:56:02,26,30,24.5,28.5
2020-12-11 20:56:07,29,34,24.4,28.4
2020-12-11 20:56:13,29,34,24.5,28.5
2020-12-11 20:56:18,26,32,24.5,28.4
2020-12-11 20:56:23,26,32,24.5,28.4
2020-12-11 20:56:29,25,30,24.5,28.4
2020-12-11 20:56:34,25,29,24.5,28.4
2020-12-11 20:56:40,30,40,24.5,28.4
2020-12-11 20:56:45,30,40,24.5,28.4
2020-12-11 20:56:51,28,34,24.5,28.4
2020-12-11 20:56:56,28,34,24.4,28.4
2020-12-11 20:57:01,24,28,24.4,28.4
2020-12-11 20:57:07,24,27,24.5,28.4
2020-12-11 20:57:12,25,27,24.4,28.4
2020-12-11 20:57:17,25,27,24.5,28.4
2020-12-11 20:57:23,24,27,24.5,28.4
2020-12-11 20:57:28,24,27,24.5,28.4
2020-12-11 20:57:34,26,32,24.5,28.4
2020-12-11 20:57:39,26,32,24.4,28.3
2020-12-11 20:57:44,30,35,24.5,28.4
2020-12-11 20:57:50,30,35,24.5,28.4
2020-12-11 20:57:55,26,30,24.4,28.3
2020-12-11 20:58:01,26,30,24.4,28.3
2020-12-11 20:58:06,25,30,24.4,28.3
2020-12-11 20:58:11,25,30,24.5,28.4
2020-12-11 20:58:17,25,33,24.5,28.4
2020-12-11 20:58:22,25,33,24.5,28.4
2020-12-11 20:58:28,28,30,24.5,28.3
2020-12-11 20:58:33,28,29,24.5,28.3
2020-12-11 20:58:39,29,34,24.5,28.4
2020-12-11 20:58:44,29,34,24.5,28.4
2020-12-11 20:58:49,27,31,24.4,28.3
2020-12-11 20:58:54,27,31,24.4,28.2
2020-12-11 20:59:00,25,29,24.5,28.2
2020-12-11 20:59:05,26,30,24.5,28.3
2020-12-11 20:59:11,30,32,24.4,28.3
2020-12-11 20:59:16,30,32,24.4,28.3
2020-12-11 20:59:22,23,25,24.4,28.4
2020-12-11 20:59:27,23,25,24.5,28.4
2020-12-11 20:59:32,22,23,24.5,28.4
2020-12-11 20:59:38,22,23,24.5,28.4
2020-12-11 20:59:43,22,27,24.5,28.5
